,,,,,,,,,,,
,"Реестр лицензий, текущий статус которых ""действует"" по состоянию на 08 октября 2012 г.",,,,,,,,,,
,,,,,,,,,,,
,,Параметры отбора:,,,,,,,,,
,,Статус лицензий = Действует,,,,,,,,,
,№,Лицензиант,ИНН,КПП,Данные лицензии,,,,,,Юридический адрес
,,,,,Номер ,Серия,Дата выдачи,Дата начала,Дата окончания,Текущий статус,
,115,"Общество с ограниченной ответственностью ""Аврора-Трэйд""",2130055741,213001001,"831,592",Г,30.04.2009,30.04.2009,29.04.2014,Действует,"428000, Чувашская Респ, , Чебоксары г, , Кадыкова ул, 11а, , "
,116,"Общество с ограниченной ответственностью ""Авто-Прачка""",2130095543,213001001,927,ЛГN,17.05.2012,17.05.2012,16.05.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , Хузангая ул, 14, , "
,117,"Общество с ограниченной ответственностью ""Автодом""",2130094620,213001001,"1,226",ЛГN,02.10.2012,02.10.2012,01.10.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , Университетская ул, 52, , "
,118,"Общество с ограниченной ответственностью ""Автокредит-Москва""",2129056719,212901001,"1,029",ЛГN,05.07.2012,09.07.2012,08.07.2017,Действует,"428003, Чувашская Респ, , Чебоксары г, , Гагарина ул, 17, ,"
,119,"Общество с ограниченной ответственностью ""Автостоп""",2105004849,210501001,"830,866",Г,14.12.2007,14.12.2007,13.12.2012,Действует,"429700, Чувашская Респ, Ибресинский р-н, , Ибреси пгт, Энгельса ул, 47, ,"
,120,"Общество с ограниченной ответственностью ""АГРАРНИК-ЯДРИНСКИЙ""",2119004101,211901001,173,ЛГ,06.05.2011,06.05.2011,09.04.2014,Действует,"429061, Чувашская Респ, Ядринский р-н, Ядрин г, , К.Маркса ул, 36, , "
,121,"Общество с ограниченной ответственностью ""Агросистемтехнология""",2127002588,212701001,"831,803",Г,08.09.2010,08.09.2010,07.09.2015,Действует,"428018, Чувашская Респ, , Чебоксары г, , К.Иванова ул, 81/1, офис 27, , "
,122,"Общество с ограниченной ответственностью ""Агрохолдинг ""ЮРМА""",2116493599,211601001,948,ЛГN,28.05.2012,28.05.2012,27.05.2013,Действует,"428903, Чувашская Респ, Чебоксарский р-н, , Лапсары д, Луговая ул, 31, , "
,123,"Общество с ограниченной ответственностью ""Адам""",2130003616,213001001,"831,644",Г,15.09.2009,15.09.2009,14.09.2014,Действует,"428000, Чувашская Респ, , Чебоксары г, , Урукова ул, 1, , "
,124,"Общество с ограниченной ответственностью ""Азия Хаус""",2123011574,212301001,"831,797",Г,02.09.2010,02.09.2010,01.09.2013,Действует,"429335, Чувашская Респ, , Канаш г, , Железнодорожная ул, 149, , "
,125,"Общество с ограниченной ответственностью ""Азия""",2124016279,212401001,"1,135",ЛГN,16.08.2012,16.08.2012,15.08.2013,Действует,"429950, Чувашская Респ, , Новочебоксарск г, , Коммунистическая ул, 17 б, ,"
,126,"Общество с ограниченной ответственностью ""АИР""",2128704766,212801001,"1,180",ЛГN,29.08.2012,29.08.2012,28.08.2017,Действует,"428000, Чувашская Респ, , Чебоксары г, , Гагарина ул, 17а, ,"
,127,"Общество с ограниченной ответственностью ""Ак Барс""",2108006883,210801001,"1,041",ЛГN,11.07.2012,11.07.2012,10.07.2013,Действует,"429140, Чувашская Респ, Комсомольский р-н, , Комсомольское с, Шолохова ул, 2, ,"
,128,"Общество с ограниченной ответственностью ""Акатуй""",2120003335,212001001,"1,285",ЛГN,05.10.2012,05.10.2012,04.10.2013,Действует,"429380, Чувашская Респ, Яльчикский р-н, , Яльчики с, Пушкина ул, 6а, ,"
,129,"Общество с ограниченной ответственностью ""Аква-Союз""",2129046855,213001001,"1,192",ЛГN,31.08.2012,31.08.2012,30.08.2014,Действует,"428000, Чувашская Респ, , Чебоксары г, , Калинина ул, 66, , 102"
,130,"Общество с ограниченной ответственностью ""Акдов""",2130069649,213001001,926,ЛГN,15.05.2012,17.05.2012,16.05.2013,Действует,"428037, Чувашская Респ, , Чебоксары г, , Монтажный проезд, 10, , "
,131,"Общество с ограниченной ответственностью ""АККонд-торг""",2129064075,213001001,"1,234",ЛГN,19.09.2012,19.09.2012,26.11.2012,Действует,"428022, Чувашская Респ, , Чебоксары г, , Складской проезд, 17, ,"
,132,"Общество с ограниченной ответственностью ""АККОРД""",2130024567,213001001,"831,647",Г,16.09.2009,16.09.2009,15.09.2014,Действует,"428024, Чувашская Респ, , Чебоксары г, , Мира пр-кт, 33, , "
,133,"Общество с ограниченной ответственностью ""Ако""",2130089123,213001001,918,ЛГN,11.05.2012,11.05.2012,15.08.2014,Действует,"428000, Чувашская Респ, , Чебоксары г, , Речников пл, 1, , "
,134,"Общество с ограниченной ответственностью ""Акрон-Ч""",2130000439,213001001,"1,004",ЛГN,27.06.2012,04.07.2012,03.07.2013,Действует,"428017, Чувашская Респ, , Чебоксары г, , М.Павлова ул, 35, ,"
,135,"Общество с ограниченной ответственностью ""Актив""",2130021661,213001001,792,ЛГN,15.02.2012,25.02.2012,24.02.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , Энтузиастов ул, 7, 1, "
,136,"Общество с ограниченной ответственностью ""Ал-Бар""",2129060850,212901001,"1,037",ЛГN,06.07.2012,07.07.2012,06.07.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , Университетская ул, 8, ,"
,137,"Общество с ограниченной ответственностью ""АлАн""",2112002296,211201001,720,ЛГ,29.12.2011,31.12.2011,30.12.2012,Действует,"429551, Чувашская Респ, Моргаушский р-н, , Юнгапоси д, Ягодная ул, 24, ,"
,138,"Общество с ограниченной ответственностью ""Алатырь Молоко""",2122006638,212201001,65,ЛГ,29.12.2010,29.12.2010,28.12.2015,Действует,"429826, Чувашская Респ, , Алатырь г, , 40 лет Победы ул, 79 а, , "
,139,"Общество с ограниченной ответственностью ""АлГол""",2130071574,213001001,608,ЛГ,06.12.2011,06.12.2011,05.12.2016,Действует,"428000, Чувашская Респ, , Чебоксары г, , Тракторостроителей пр-кт, 11, , "
,140,"Общество с ограниченной ответственностью ""Алголь""",2105004616,210501001,817,ЛГN,12.03.2012,14.03.2012,13.03.2017,Действует,"429700, Чувашская Респ, Ибресинский р-н, , Ибреси п, Комсомольская ул, 45а, ,"
,141,"Общество с ограниченной ответственностью ""Алевтина""",2130037414,213001001,865,ЛГN,10.04.2012,10.04.2012,10.07.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , Хузангая ул, 14, , "
,142,"Общество с ограниченной ответственностью ""Александр""",2128701116,213001001,"831,467",,16.09.2008,16.09.2008,15.09.2013,Действует,"428003, Чувашская Респ, , Чебоксары г, , Купца Ефремова б-р, 10, ,"
,143,"Общество с ограниченной ответственностью ""Александр""",2103903600,210301001,"1,265",ЛГN,26.09.2012,26.09.2012,06.07.2017,Действует,"429353, Чувашская Респ, Батыревский р-н, , Новое Ахпердино с, Ленина ул, 70а, ,"
,144,"Общество с ограниченной ответственностью ""Александр""",2124024047,212401001,800,ЛГN,22.02.2012,22.02.2012,21.02.2013,Действует,"429950, Чувашская Респ, , Новочебоксарск г, , Промышленная ул, 78, , "
