"СВЕДЕНИЯ ИЗ РЕЕСТРА ДЕЙСТВУЮЩИХ ЛИЦЕНЗИЙ на розничную продажу алкогольной продукции от 3 июля 2012 г., необходимые для регистрации личных кабинетов организациями, осуществляющими розничную продажу алкогольной продукции в региональной системе приема деклараций.",,,,,,,
,,,,,,,
,Наименование объекта,Адрес объекта,,,,,
,"магазин ""Ням-Ням""","Орловская область, г. Орёл, ул. Грузовая, д. 119 а, пом. 61",,,,,
,"магазин ""Валерия""","Орловская область, г. Орёл, ул. Привокзальная, д. 6, лит. Б, пом. 53",,,,,
,"магазин ""Горбушка""","Орловская область, г. Орёл, ул. Ручейная, д. 1, лит. А, А1",,,,,
,"магазин ""Добрый""","Орловская область, г. Орёл, ул. Комсомольская, д. 310, корп. 1, ",,,,,
,пом. 265,,,,,,
,"магазин ""Ягодка""","Орловская область, г. Орёл, пр. Цветочный, д. 4 а, лит. А, пом. 125",,,,,
,"магазин ""Хуторок""","Орловская область, г. Орёл, ул. Машкарина, д. 20 б",,,,,
,"магазин ""Лужки""","Орловская область, г. Орёл, ул. 6-й Орловской Дивизии, д. 19 а",,,,,
,"магазин ""Продукты""","Орловская область, г. Орёл,  ул. Половецкая, д. 18 б, лит. Б, Б1, ",,,,,
,пом. 2,,,,,,
,"магазин ""Продукты""","Орловская область, Краснозоренский р-н, Труновский с/с., с. ",,,,,
,Малиново,,,,,,
,"магазин ""Продукты""","Орловская область, Краснозоренский р-н, Труновский с/с., пос. ",,,,,
,Ключики,,,,,,
,"Магазин ""Мечта""","Орловская область, г. Ливны, ул. Мира, д. 195 а",,,,,
,"магазин ""Повседневные товары""","Орловская область, г. Ливны, ул. Пухова, д. 26 б",,,,,
,"магазин ""Солнышко""","Орловская область, орловский район, с/п Образцовское, с. ",,,,,
,"Солнцево, д. 45, лит. А1, А3, пом. 1",,,,,,
,"магазин ""Изобилие""","Орловская область, Орловский район, с/п Пахомовское, п. ",,,,,
,"Стрелецкий, ул. Медицинская, д. 17а, лит. А",,,,,,
,"магазин ""Продукты""","Орловская область, г. Орёл, ул. Лескова, д. 3, лит. А, пом. 3а",,,,,
,"магазин ""Ням-Ням""","Орловская область, г. Орёл, ул. Игнатова, д. 43, лит. А, пом. 69, ",,,,,
,70,,,,,,
,"магазин ""Всё для Всех""","Орловская область, Урицкий райолн, пгт Нарышкино, ул. Ленина, ",,,,,
,д. 2а/1,,,,,,
,Предприятие :,ООО,"""Кампания Орловский Дом""",Руководитель,Мамедов Азим Мамедович,,
,"303500, Орловская область, Новосильский район, г. Новосиль, ул. Карла ",Телефон:,  2-14-42,Нвсл,ИНН,5719003514,
,Лицензия:,Срок действия,Дата переоформления,,,,
ОРЛ-01,/,41,5/4/2012,5/4/2014,Кол-во объектов,1,
,Наименование объекта,Адрес объекта,,,,,
,"Ресторан ""Панорама""","Орловская область, Новосильский район, г. Новосиль, ул. Карла ",,,,,
,"Маркса, д. 30",,,,,,
,Предприятие :,ООО,"""Леро""",Руководитель,Воронин Сергей Вячеславович,,
,"303471, Орловская область,Троснянский район, д.Сомово",Телефон:,  2-11-81,Трос,ИНН,5724001978,
,Лицензия:,Срок действия,Дата переоформления,,,,
ОРЛ-01,/,43,5/15/2012,12/16/2012,Кол-во объектов,3,
,Наименование объекта,Адрес объекта,,,,,
,магазин,"Орловская область, Троснянский район, Троснянский с/с, с. ",,,,,
,"Тросна, ул. Московская, д. 39а",,,,,,
,"закусочная ""У Максима""","Орловская область, Троснянский район, Троснянский с/с, ",,,,,
,"с.Тросна, ул.Московская, д.48",,,,,,
,Страница,71,,,,,
,,,,,,,
,магазин,"Орловская область, Троснянский район, Троснянский с/с, ",,,,,
,д.Сомово,,,,,,
,Предприятие :,ЗАО,"""Корпорация ""ГРИНН""",Руководитель,Грешилов Николай Николаевич,,
,"302010, Орловская область, г.Орёл, Кромское шоссе, д.4",Телефон:,56-30-22,Зав,ИНН,4629045050,
,Лицензия:,Срок действия,Дата переоформления,,,,
ОРЛ-01,/,45,5/18/2012,12/26/2016,Кол-во объектов,13,
,Наименование объекта,Адрес объекта,,,,,
,"Бар ""Рюмочная""","Орловская область, г. Орёл, Кромское шоссе, 4, лит. Д3",,,,,
,"кафе ""Боярское""","Орловская область, г. Орёл, Кромское шоссе, д. 4, лит. А",,,,,
,"Ресторан ""ГРИНН Beer""","Орловская область, г. Орёл, Кромское шоссе, 4, лит. Д4",,,,,
,"Ресторан ""Мезонин""","Орловская область, г. Орёл, Кромское шоссе, 4, лит. Д4",,,,,
,СПА - кафе,"Орловская область, г. Орёл, Кромское шоссе, д. 4, Д 2",,,,,
,Бар многофункционального ,"Орловская область, г. Орёл, Кромское шоссе, д. 4, Д 2",,,,,
,"Кофейня ""Тропикана""","Орловская область, г. Орёл, Кромское шоссе, д. 4, лит. Д 2",,,,,
,"Бар боулинг клуба ""Коктейль""","Орловская область, г. Орёл, Кромское шоссе, д. 4, Д 2",,,,,
,Ресторан Торжеств,"Орловская область, г. Орёл, Кромское шоссе, д. 4, лит. Д 2",,,,,
,"Ресторан гостиницы ""ГРИНН""","Орловская область, г. Орёл, Кромское шоссе, 4, лит. Д1",,,,,
