41180,28-Sep-12,,,,,,,,,,,,,
Орг_Прав_Форма,Краткое Наименование,ИНН,Код_ОКПО,Город,Улица,ГородФ,УлицаФ,Поле86,Номер лиценз,Серия бланка,Бланк,Начало действ лицензии,Конец действия лицензии,Конец Срока Продления
Общество с ограниченной ответственностью,"ООО""СОЮЗ""",7017255539,,г. Томск,"ул. Красноармейская,д.51/1,кв.27",г.Томск,,ТОМ,005480АЛ00,70МЕ,2066,12/15/2008,12/15/2013,
Общество с ограниченной ответственностью,"ООО ""Агат""",7017224587,,г. Томск,"ул. Алтайская, д. 87, кв. 9.",г.Томск,,ТОМ,005346АЛ00,70МЕ,1622,12/15/2008,12/15/2013,
Общество с ограниченной ответственностью,"ООО ""Бомонд""",7017253027,,г. Томск,"ул.  С. Лазо, д. 25, корп.Б, кв. 4",г.Томск,"634029 ул. Сибирская, 9/1",ТОМ,005790АЛ01,70МЕ,2439,12/19/2008,12/15/2013,
Общество с ограниченной ответственностью,"ООО ""Олимп""",7017246608,,г. Томск,"ул. Бердская, 27/5",г.Томск,,ТОМ,005520АЛ00,70МЕ,2116,7/16/2009,12/15/2013,
Общество с ограниченной ответственностью,"ООО ""Замок""",7017267037,,г. Томск,"ул. Гагарина, д.11а",г.Томск,"ул. Гагарина, 11а",ТОМ,005809АЛ01,70МЕ,2471,12/24/2008,12/24/2013,
Общество с ограниченной ответственностью,"ООО ""Полюс""",5443000249,,р.п. Линево Новосибирской области Искитимского р-н,"ул. Листвянская, 2а",г.Томск,,ТОМ,005497АЛ00,70МЕ,2092,12/24/2008,12/24/2013,
Общество с ограниченной ответственностью,"ООО ""АЛЬТЕРНАТИВА""",7017264815,,г. Томск,"ул. Смирнова, 40/1 - 4",г.Томск,,ТОМ,005504АЛ00,70МЕ,2101,7/21/2009,12/24/2013,
Общество с ограниченной ответственностью,"ООО ""Тележка""",7017245403,,г. Томск,"ул. Усова, 62",г.Томск,,ТОМ,005481АЛ00,70МЕ,2067,12/20/2008,12/20/2013,
Общество с ограниченной ответственностью,"ООО""Новые проекты""",7017173935,,г. Томск,"ул. Р.Люксембург,4В",г.Томск,"ул. Розы Люксембург, д.4в. (кафе).",ТОМ,005484АЛ02,70МЕ,2071,12/20/2008,12/20/2013,
Общество с ограниченной ответственностью,"ООО ""Зимняя вишня""",7017254817,,г. Томск,"пр. Ленина, д.104",г.Томск,,ТОМ,005490АЛ00,70МЕ,2085,12/20/2008,12/20/2013,
Общество с ограниченной ответственностью,"ООО ""АЛКО""",7017269147,,г. Томск,"Иркутский проезд, д.1",г.Томск,"634055, ул. Мичурина, 6а",ТОМ,005477АЛ05,70МЕ,2062,12/20/2008,12/20/2013,
Общество с ограниченной ответственностью,"ООО ""Росклуб""",7017255095,,г. Томск,"ул Ф. Мюнниха, 22-27",г.Томск,,ТОМ,005609АЛ00,70МЕ,2225,10/13/2011,12/20/2013,
Общество с ограниченной ответственностью,"ООО ""МЕТРО Кэш энд Керри""",7704218694,,г.Москва,"Ленинградское шоссе, 71 г",г.Томск,,ТОМ,005363АЛ00,70МЕ,1603,12/20/2008,12/20/2013,
Общество с ограниченной ответственностью,"ООО ""ГРАН-НГ""",7017268231,,г. Томск,"пр. Ленина, 105",г.Томск,,ТОМ,005489АЛ00,70МЕ,2038,12/21/2008,12/21/2013,
Общество с ограниченной ответственностью,"ООО ""Вега""",7017270061,,г. Томск,"Набережная р. Ушайки, 16",г.Томск,,ТОМ,005594АЛ00,70МЕ,2209,12/21/2008,12/21/2013,
Общество с ограниченной ответственностью,"ООО""Метроном""",7017263233,,г. Томск,"ул. Учебная,15",г.Томск,,ТОМ,005518АЛ00,70МЕ,2114,12/21/2008,12/21/2013,
Общество с ограниченной ответственностью,"ООО ""Дрезден""",7017234585,,г. Томск,"ул. Карла Маркса, 38а",г.Томск,,ТОМ,005517АЛ00,70МЕ,2115,12/21/2008,12/21/2013,
Общество с ограниченной ответственностью,"ООО ""Одуванчик""",7017273023,,г. Томск,"ул. Войкова, 8, стр. 5",г.Томск,"634041, ул. Дзержинского, 51а",ТОМ,005499АЛ01,70МЕ,2097,12/22/2009,12/21/2013,
Общество с ограниченной ответственностью,"ООО""Т-Авто""",7017269002,,г. Томск,"ул.Энергетиков,д.5,кв.1",г.Томск,,ТОМ,005376АЛ00,70МЕ,1782,3/6/2012,12/21/2013,
Общество с ограниченной ответственностью,"ООО ""МСК""",7017274940,,г. Томск,"пер. Карский, 70, кв. 74",г.Томск,"Иркутский тракт, 44",ТОМ,005375АЛ10,70МЕ,1624,12/30/2008,12/30/2013,
Общество с ограниченной ответственностью,"ООО""Фактор""",7017274933,,г. Томск,"ул. Айвазовского,31а",г.Томск,"пр. Мира,48/3",ТОМ,005377АЛ06,70МЕ,1979,12/22/2008,12/22/2013,
Общество с ограниченной ответственностью,"ООО ""ГЕРМЕС""",7017273672,,г. Томск,"пр. Ленина, 217, стр. 1",г.Томск,,ТОМ,005550АЛ00,70МЕ,2152,2/24/2012,12/22/2013,
Общество с ограниченной ответственностью,"ООО""Фортуна""",7017274958,,г. Томск,"пр. Мира,д.48/3",г.Томск,,ТОМ,005381АЛ00,70МЕ,2178,12/22/2008,12/22/2013,
Общество с ограниченной ответственностью,"ООО ""Игрок""",7017270671,,г. Томск,"Новосибирская, 32, кв. 52",г.Томск,,ТОМ,005571АЛ00,70МЕ,2179,12/22/2008,12/22/2013,
Общество с ограниченной ответственностью,"ООО ""Альбион""",7017262984,,г. Томск,"пр. Кирова, 51А, стр. 5",г.Томск,"634041 пр. Кирова, 51а, стр. 5",ТОМ,005613АЛ01,70МЕ,2229,12/22/2008,12/22/2013,
Общество с ограниченной ответственностью,"ООО""Глобал-Маркет""",7017276810,,г. Томск,"Кулагина,6а,стр.6",г.Томск,"634057, пр. Мира, 36",ТОМ,005388АЛ03,70МЕ,1680,12/22/2008,12/22/2013,
Общество с ограниченной ответственностью,"ООО ""К-плюс 6""",7017277370,,г. Томск,"ул. Мокрушина, д. 24, кв. 116",г.Томск,"г. Томск, ул. Басандайская, 51, стр.1  (магазин)",ТОМ,005583АЛ13,70МЕ,2196,12/29/2008,12/29/2013,
Общество с ограниченной ответственностью,"ООО ""Вэлс Плюс""",7024031723,,г.Северск,"ул. Предзаводская, 14",г.Томск,"пер. Карский, 35",ТОМ,005611АЛ04,70МЕ,2227,3/5/2009,12/29/2013,
Общество с ограниченной ответственностью,"ООО ""СВЕЖИЕ ПРОДУКТЫ""",2404013760,,"Красноярский край, Березовский р-он",12км а\д Красноярск-Железногорск,г.Томск,,ТОМ,005630АЛ00,70МЕ,2248,12/26/2008,12/26/2013,
Общество с ограниченной ответственностью,"ООО ""Бирси""",7018047524,,г. Томск,"пер. Типографский, 2""б"", кв. 21",г.Томск,,ТОМ,005626АЛ00,70МЕ,2243,12/26/2008,12/26/2013,
Общество с ограниченной ответственностью,"ООО""Виноград""",7017281659,,г. Томск,"ул.Источная,44",г.Томск,,ТОМ,005612АЛ00,70МЕ,2228,12/30/2008,12/30/2013,
Общество с ограниченной ответственностью,"ООО ""Пульс""",7017278938,,г. Томск,"пр. Фрунзе, 103",г.Томск,,ТОМ,005404АЛ00,70МЕ,1736,12/30/2008,12/30/2013,
Общество с ограниченной ответственностью,"ООО ""Сибирский фермер""",7014052097,,"Томский район,с.Кафтанчиково","Коммунистическая,д.88б",г.Томск,"пр. Ленина,217,стр.1",ТОМ,005665АЛ02,70МЕ,2290,12/26/2008,12/26/2013,
Общество с ограниченной ответственностью,"ООО ""Евростиль-ЭКСПО""",4205035435,,г. Кемерово,"ул. Центральная, 159""в""",г.Томск,,ТОМ,005406АЛ00,70МЕ,1756,12/27/2008,12/27/2013,
Общество с ограниченной ответственностью,"ООО ""Камелот-А""",7017187800,,г. Томск,"ул. Пушкина, 71",г.Томск,,ТОМ,005409АЛ00,70МЕ,1794,12/27/2008,12/27/2013,
Общество с ограниченной ответственностью,"ООО ""Торгсервис 70""",7017280133,,г. Томск,"Иркутский проезд, 1 стр. 3",г.Томск,"Иркутский проезд, д.1, стр.3",ТОМ,005410АЛ01,70МЕ,1809,12/27/2008,12/27/2013,
Общество с ограниченной ответственностью,"ООО ""Тома""",7017276955,,г. Томск,"Иркутский  тракт, д.114/1",г.Томск,,ТОМ,005675АЛ00,70МЕ,2301,12/27/2008,12/27/2013,
Общество с ограниченной ответственностью,"ООО ""Альтаир""",7014045340,,г. Томск,"д. Лоскутово, ул. Советская, 17",г.Томск,,ТОМ,005762АЛ00,70МЕ,2405,12/29/2008,12/29/2013,29-Dec-13
Общество с ограниченной ответственностью,"ООО ""АКМ""",7017259808,,г. Томск,"ул. С. Лазо, д. 17, кв. 208",г.Томск,,ТОМ,005672АЛ00,70МЕ,2298,12/29/2008,12/29/2013,
Общество с ограниченной ответственностью,"ООО ""Сварог""",7017285244,,г. Томск,"ул. Матросова, 10",г.Томск,,ТОМ,005715АЛ00,70МЕ,2352,12/29/2008,12/29/2013,
Общество с ограниченной ответственностью,"ООО ""К-плюс 7""",7017285854,,г. Томск,"ул. Мокрушина, 24-116",г.Томск,,ТОМ,005742АЛ00,70МЕ,2384,12/29/2008,12/29/2013,
Общество с ограниченной ответственностью,"ООО ""Манго""",7017248789,,г. Томск,"Профсоюзная, д. 2, стр. 7",г.Томск,,ТОМ,005777АЛ00,70МЕ,2423,11/26/2009,11/26/2014,
Общество с ограниченной ответственностью,"ООО ""ВАЛ""",7017178309,,г. Томск,"ул. Учебная,7",г.Томск,"ул.Учебная, д.7",ТОМ,005786АЛ01,70МЕ,2432,11/26/2009,11/26/2014,
Общество с ограниченной ответственностью,"ООО""Колорит Т""",7017285830,,г. Томск,"пер.Типографский,д.1А,пом.1024-1026",г.Томск,,ТОМ,005436АЛ00,70МЕ,1997,12/29/2008,12/29/2013,
Общество с ограниченной ответственностью,"ООО ""Тропикана""",7017283790,,г. Томск,"проезд Барнаульский, 12",г.Томск,"634003 ул. Яковлева, 9",ТОМ,005750АЛ01,70МЕ,2392,12/29/2008,12/29/2013,
Общество с ограниченной ответственностью,"ООО ""Сетка""",7017287040,,г. Томск,"ул. Энергетическая, 2""а""",г.Томск,"634021 ул. Сибирская, 83 (магазин)",ТОМ,005441АЛ01,70МЕ,2406,12/31/2008,12/31/2013,
Общество с ограниченной ответственностью,"ООО ""Феникс""",7017279650,,г. Томск,"пр. Мира, 19а",г.Томск,"ул.Мира, д.19А",ТОМ,005449АЛ01,70МЕ,2456,12/31/2008,12/31/2013,
Общество с ограниченной ответственностью,"ООО ""СибурСервис""",7017286590,,г. Томск,"ул.Ленская, д.12, кв.83",г.Томск,"ул.Ленская, д.12, кв.83",ТОМ,005454АЛ00,70МЕ,2451,12/31/2008,12/31/2013,
Общество с ограниченной ответственностью,"ООО ""Машенька""",7017281874,,г. Томск,"Елизаровых,18-40",г.Томск,"ул.79 Гварейской Дивизии, д.9Г",ТОМ,005459АЛ01,70МЕ,2457,12/31/2008,12/31/2013,
Общество с ограниченной ответственностью,"ООО  ""Счастье Есть""",7017288365,,г. Томск,"пер.Пионерский,д.8 кв.33",г.Томск,"пр. Комсомольский, 37",ТОМ,005479АЛ02,70МЕ,2065,12/29/2008,12/29/2013,
Общество с ограниченной ответственностью," ООО ""Черемушка""",7017284152,,г. Томск,"ул. Мокрушина, 9, стр. 16",г.Томск,"634012 ул. Елизаровых, 44",ТОМ,005817АЛ05,70МЕ,2481,12/29/2008,12/29/2013,
Общество с ограниченной ответственностью,"ООО ""Глобус""",7017280599,,г. Томск,"ул. Кулева, 26",г.Томск,"634034 ул. Кулева, 26",ТОМ,005462АЛ01,70МЕ,2484,11/3/2011,12/29/2013,
Общество с ограниченной ответственностью,"ООО""Хорошее настроение""",7017287192,,г. Томск,"пр. Ленина,41",г.Томск,,ТОМ,005464АЛ00,70МЕ,2043,12/29/2008,12/29/2013,
Общество с ограниченной ответственностью,"ООО""Пицца Кинг""",7017287386,,г. Томск,"пер. Шумихинский,д.3,корпус 1, кв.6",г.Томск,,ТОМ,005465АЛ00,70МЕ,2045,1/25/2011,1/25/2013,
Общество с ограниченной ответственностью,"ООО ""Черри""",7017288661,,г. Томск,"пр. Ленина, 60",г.Томск,,ТОМ,005475АЛ00,70МЕ,2058,1/25/2011,1/25/2013,
Общество с ограниченной ответственностью,"ООО ""КАШТАН""",7017255514,,г.Северск,"ул. Лесная, 9, кв. 12",г.Томск,"634009 ул. К. Маркса, 17""а""",ТОМ,005487АЛ02,70МЕ,2075,2/17/2012,2/17/2013,
Общество с ограниченной ответственностью,"ООО ""СибирьГохан""",7017284000,,г. Томск," ул. Трифонова, 22 б.",г.Томск,"634050 ул. Трифонова, 22 б",ТОМ,005491АЛ01,70МЕ,2238,2/17/2012,2/17/2013,
Общество с ограниченной ответственностью,"ООО ""Вектор плюс""",7017266234,,г. Томск,"пр. Фрунзе, д. 116, кв. 12",г.Томск,,ТОМ,005496АЛ00,70МЕ,2091,2/26/2011,2/26/2013,
Общество с ограниченной ответственностью,"ООО ""Розница К-1""",2225074005,,"Алтайский край, г. Барнаул","ул. Мерзликина, 5",г.Томск,"ул. Интернационалистов, 8/2",ТОМ,005500АЛ19,70МЕ,2095,2/26/2011,2/26/2013,
Общество с ограниченной ответственностью,"ООО ""МАКАО""",7017288936,,г. Томск,"ул. К. Маркса, 13",г.Томск,"634050 пр. Ленина, 81/1",ТОМ,005501АЛ01,70МЕ,2096,2/26/2011,2/26/2013,
Общество с ограниченной ответственностью,"ООО ""Абсолют-А""",7017292555,,г. Томск,"ул. Бердская, 27, строение 1",г.Томск,"634062, Иркутский тракт, 114/1",ТОМ,005505АЛ02,70МЕ,2102,2/26/2011,2/26/2013,
Общество с ограниченной ответственностью,"ООО ""СтейкХауз""",7017288171,,г. Томск,"пр. Фрунзе, 119е, кв. 14",г.Томск,"634009, ул. Карла Маркса, 11а",ТОМ,005508АЛ01,70МЕ,2105,3/7/2012,3/7/2013,
Общество с ограниченной ответственностью,"ООО ""Самовар""",7017166783,,г. Томск,"пр. Фрунзе, 109, оф.419",г.Томск,,ТОМ,005524АЛ00,70МЕ,2120,1/26/2010,1/26/2015,
Общество с ограниченной ответственностью,"Общество с ограниченной ответственностью ""Усадьба""",7017289672,,г. Томск,"ул. Октябрьская, 69а",г.Томск,,ТОМ,005511АЛ00,70МЕ,2108,1/26/2010,1/26/2015,
Общество с ограниченной ответственностью,"ООО ""Лоза""",7017287989,,г. Томск,"ул. Белинского, 58 А",г.Томск,"ул. Героев Чубаровцев, 6 (бар).",ТОМ,005515АЛ08,70МЕ,2112,1/26/2010,1/26/2015,
Общество с ограниченной ответственностью,"ООО ""Частная коммерческая фирма ""Агата""",7014025181,,г. Томск,"д. Лоскутово, ул. Гагарина, д.47а/1",г.Томск,,ТОМ,005522АЛ00,70МЕ,2118,1/26/2010,1/26/2015,
Общество с ограниченной ответственностью,"ООО ""Шеломок""",7017285572,,г. Томск,"пр. Кирова, 22",г.Томск,"пр. Кирова, 22",ТОМ,005523АЛ00,70МЕ,2119,6/17/2011,1/26/2015,
Общество с ограниченной ответственностью,"ООО ""Рыба из Апреля""",7017234176,,г. Томск,"ул. Большая Подгорная, 90",г.Томск,,ТОМ,005548АЛ00,70МЕ,2150,3/6/2011,3/6/2013,
Общество с ограниченной ответственностью,"ООО ""Квеста""",7017286086,,г. Томск,"пр.Ленина,163, оф.505",г.Томск,"пр. Ленина,104 (кафе)",ТОМ,005549АЛ01,70МЕ,2151,3/6/2011,3/6/2013,
Общество с ограниченной ответственностью,"ООО ""Элемент""",7017297948,,г. Томск,"ул. Вершинина, д.46/2",г.Томск,,ТОМ,005633АЛ00,70МЕ,2254,3/6/2011,3/6/2013,
Общество с ограниченной ответственностью,"ООО ""Город""",7017300157,,г. Томск,"проезд Вершинина, д.10/2",г.Томск,,ТОМ,005578АЛ00,70МЕ,2188,3/6/2011,3/6/2013,
Закрытое акционерное общество,"ЗАО ""Ресторан Мир суши""",7017298540,,г. Томск,"ул. Алтайская, д. 149, офис 1",г.Томск,,ТОМ,005585АЛ00,70МЕ,2199,3/6/2011,3/6/2013,
Общество с ограниченной ответственностью,"ООО ""К-плюс 8""",7017299529,,г. Томск,"ул. Мокрушина, 24-116",г.Томск,"с. Дзержинское, ул. Дзержинского, 1а (магазин);",ТОМ,005582АЛ15,70МЕ,2195,3/6/2011,3/6/2013,
Общество с ограниченной ответственностью,"ООО ""Традиции империи""",7014043832,,г. Томск,"ул. Иркутский проезд, , д. 1, стр. 3",г.Томск,,ТОМ,005018АЛ00,70МЕ,2189,3/6/2011,3/6/2013,
Общество с ограниченной ответственностью,"ООО ""Вектор""",7017266192,,г. Томск,"пр. Фрунзе, 116, кв. 12",г.Томск,,ТОМ,005600АЛ00,70МЕ,2215,3/6/2011,3/6/2013,
Общество с ограниченной ответственностью,"ООО ""Сибиряк""",7017303091,,г. Томск,"ул. Белинского,58а",г.Томск,,ТОМ,005623АЛ00,70МЕ,2240,11/14/2011,3/6/2013,
Общество с ограниченной ответственностью,"ООО ""Творческое объединение ""Концерт 777""",7017294841,,г. Томск,"пр. Фрунзе,92, кв.63",г.Томск,,ТОМ,005632АЛ00,70МЕ,2250,3/21/2012,3/6/2013,
Общество с ограниченной ответственностью,"ООО ""Меркурий""",7017277846,,г. Томск,"ул. Ф. Лыткина, 22, кв. 60",г.Томск,,ТОМ,005634АЛ00,70МЕ,2255,5/23/2012,3/6/2013,
Областное государственное автономное учреждение,"ООО ""Абсолют-АС""",7017292604,,г. Томск,"пр. Ленина, д. 210, кв. 38",г.Томск,,ТОМ,005644АЛ00,70МЕ,2266,7/3/2012,3/6/2013,
Общество с ограниченной ответственностью,"ООО ""Отрада""",7017306744,,г. Томск,"Сергея Лазо, 24",г.Томск,"634062 ул. Клюева, 20/1 (магазин)",ТОМ,005663АЛ01,70МЕ,2288,7/3/2012,3/6/2013,
Областное государственное автономное учреждение,"ООО Магнолия""",7017232676,,г. Томск,"ЛПК 2ой поселок, 109/1",г.Томск,,ТОМ,005686АЛ00,70МЕ,2315,8/10/2012,3/6/2013,
Общество с ограниченной ответственностью,"ООО ""Помидор""",7017297641,,г. Томск,"пер. Шумихинский, д. 3/1, кв. 6",г.Томск,,ТОМ,005713АЛ00,70МЕ,2363,1/28/2010,1/28/2015,
Общество с ограниченной ответственностью,"ООО ""ШИНа 1""",7024032558,,г. Томск,"ул. Шпальная, 1",г.Томск,"пер. Паровозный, 10",ТОМ,005336АЛ36,70МЕ,2304,1/28/2010,1/28/2015,
Общество с ограниченной ответственностью,"ООО ""Студио""",7017289432,,г. Томск,"ул. К.  Маркса, 13",г.Томск,,ТОМ,005687АЛ00,70МЕ,2316,3/9/2012,3/9/2013,
Союз потребительских обществ,Томский областной союз потребительских обществ,7019007980,,г. Томск,"пер. Совпартшкольный, 10 а",г.Томск,,ТОМ,005710АЛ00,70МЕ,2346,3/9/2012,3/9/2013,
Общество с ограниченной ответственностью,"ООО ""Торговый дом ""Омега""",7017304271,,г. Томск,"ул. Енисейская, 36",г.Томск,,ТОМ,005688АЛ00,70МЕ,2317,3/13/2011,3/13/2013,
Общество с ограниченной ответственностью,"ООО ""Империя!""",7017302411,,г. Томск,"пр. Фрунзе,16",г.Томск,"пр. Фрунзе,16",ТОМ,005740АЛ01,70МЕ,2382,3/13/2011,3/13/2013,
Общество с ограниченной ответственностью,"ООО""Прованс""",7024034971,,г.Северск,"ул. Ленинградская,6а,кв.4",г.Томск,"ул. Ивана Черных, 54",ТОМ,005727АЛ01,70МЕ,2368,3/13/2011,3/13/2013,
Общество с ограниченной ответственностью,"ООО ""Торговый Дом ""Миш Маш""",7017228528,,г.Северск,"пр. Коммунистический, 94",г.Томск,"ул. Бердская, 20, стр. 4, скл. № 2 (магазин)",ТОМ,005170АЛ01,70МЕ,2354,10/13/2008,10/13/2013,
Общество с ограниченной ответственностью,"ООО ""Колорит К""",7017307963,,г. Томск,"пер. Типографский, д. 1, корпус А, пом. 1024-1026",г.Томск,,ТОМ,005779АЛ00,70МЕ,2425,3/26/2012,3/26/2013,
Общество с ограниченной ответственностью,"ООО ""Волна""",7014056172,,Томский район,"д.Кисловка, ул. Советская, д.1Б, кв.1",г.Томск,"пер.Песочный, д.31",ТОМ,005758АЛ01,70МЕ,2401,3/26/2012,3/26/2013,
Общество с ограниченной ответственностью,"ООО ""Вектор""",7017198947,,г. Томск,"ул. Нахимова, д. 12, кв. 14",г.Томск,,ТОМ,005794АЛ00,70МЕ,2444,3/26/2012,3/26/2013,
Общество с ограниченной ответственностью,"ООО ""СеверСнаб""",7017184944,,г. Томск,"у. Говорова, 48, кв. 264",г.Томск,,ТОМ,005782АЛ00,70МЕ,2428,1/28/2010,1/28/2015,
Общество с ограниченной ответственностью,"ООО ""Изюминка""",7017309953,,г. Томск,"ул. Лебедева, 105, корп. 2, кв. 30",г.Томск,,ТОМ,005801АЛ00,70МЕ,2458,1/28/2010,1/28/2015,
Общество с ограниченной ответственностью,"ООО ""ТД Магнит""",7017310148,,г. Томск,"ул. Красноармейская, 120",г.Томск,,ТОМ,005805АЛ00,70МЕ,2462,4/6/2012,4/6/2013,
Общество с ограниченной ответственностью,"ООО ""Семаргл""",7017285484,,г. Томск,"ул. Матросова, 10",г.Томск,,ТОМ,005815АЛ00,70МЕ,2478,4/6/2012,4/6/2013,
Общество с ограниченной ответственностью,"ООО ""Томскресторация""",7017302450,,г. Томск,"пер. Пионерский, д.8, кв. 46",г.Томск,"634009, г. Томск, ул. К.Маркса, 23а",ТОМ,005806АЛ01,70МЕ,2464,4/6/2012,4/6/2013,
,,,,,,,,,,,,4/25/2012,4/25/2013,
,,,,,,,,,,,,4/25/2012,4/25/2013,
,,,,,,,,,,,,9/3/2012,9/3/2013,
,,,,,,,,,,,,5/28/2010,1/26/2015,
,,,,,,,,,,,,1/26/2010,1/26/2015,
,,,,,,,,,,,,1/26/2010,1/26/2015,
,,,,,,,,,,,,1/26/2010,1/26/2015,
,,,,,,,,,,,,1/26/2010,1/26/2015,
,,,,,,,,,,,,1/26/2010,1/26/2015,
,,,,,,,,,,,,1/26/2010,1/26/2015,
,,,,,,,,,,,,1/26/2010,1/26/2015,
,,,,,,,,,,,,1/26/2010,1/26/2015,
,,,,,,,,,,,,1/26/2010,1/26/2015,
,,,,,,,,,,,,1/26/2010,1/26/2015,
,,,,,,,,,,,,1/26/2010,1/26/2015,
,,,,,,,,,,,,11/17/2011,1/26/2015,
,,,,,,,,,,,,11/17/2011,1/26/2015,
,,,,,,,,,,,,11/17/2011,1/26/2015,
,,,,,,,,,,,,11/17/2011,1/26/2015,
,,,,,,,,,,,,3/20/2012,1/26/2015,
,,,,,,,,,,,,4/10/2012,4/10/2013,
,,,,,,,,,,,,4/10/2012,4/10/2013,
,,,,,,,,,,,,4/19/2011,4/19/2016,
,,,,,,,,,,,,4/19/2011,4/19/2016,
,,,,,,,,,,,,4/19/2011,4/19/2016,
,,,,,,,,,,,,4/21/2011,4/21/2016,
,,,,,,,,,,,,4/21/2011,4/21/2016,
,,,,,,,,,,,,4/21/2011,4/21/2016,
,,,,,,,,,,,,4/21/2011,4/21/2016,
,,,,,,,,,,,,4/21/2011,4/21/2016,
,,,,,,,,,,,,4/21/2011,4/21/2016,
,,,,,,,,,,,,4/21/2011,4/21/2016,
,,,,,,,,,,,,4/21/2011,4/21/2016,
,,,,,,,,,,,,4/21/2011,4/21/2016,
,,,,,,,,,,,,4/21/2011,4/21/2016,
,,,,,,,,,,,,4/21/2011,4/21/2016,
,,,,,,,,,,,,4/21/2011,4/21/2016,
,,,,,,,,,,,,4/21/2011,4/21/2016,
,,,,,,,,,,,,4/21/2011,4/21/2016,
,,,,,,,,,,,,4/21/2011,4/21/2016,
,,,,,,,,,,,,4/21/2011,4/21/2016,
,,,,,,,,,,,,4/21/2011,4/21/2016,
,,,,,,,,,,,,4/21/2011,4/21/2016,
,,,,,,,,,,,,4/25/2011,4/21/2016,
,,,,,,,,,,,,10/14/2011,4/21/2016,
,,,,,,,,,,,,12/13/2011,4/21/2016,
,,,,,,,,,,,,3/30/2012,4/21/2016,
,,,,,,,,,,,,5/18/2012,4/21/2016,
,,,,,,,,,,,,9/25/2012,4/21/2016,
,,,,,,,,,,,,4/24/2012,4/24/2015,
,,,,,,,,,,,,4/24/2012,4/24/2015,
,,,,,,,,,,,,4/28/2012,4/24/2015,
,,,,,,,,,,,,4/28/2012,4/24/2015,
,,,,,,,,,,,,5/22/2012,4/24/2015,
,,,,,,,,,,,,9/3/2012,4/24/2015,
,,,,,,,,,,,,4/26/2012,4/26/2013,
,,,,,,,,,,,,5/3/2011,5/3/2013,
,,,,,,,,,,,,5/3/2011,5/3/2013,
,,,,,,,,,,,,5/3/2011,5/3/2013,
,,,,,,,,,,,,5/3/2011,5/3/2013,
,,,,,,,,,,,,5/3/2011,5/3/2013,
,,,,,,,,,,,,5/3/2011,5/3/2013,
,,,,,,,,,,,,12/15/2011,5/3/2013,
,,,,,,,,,,,,5/3/2011,5/3/2016,
,,,,,,,,,,,,5/3/2011,5/3/2016,
,,,,,,,,,,,,5/4/2012,5/4/2013,
,,,,,,,,,,,,5/4/2012,5/4/2013,
,,,,,,,,,,,,5/3/2011,5/3/2014,
,,,,,,,,,,,,5/3/2011,5/3/2014,
,,,,,,,,,,,,5/3/2011,5/3/2014,
,,,,,,,,,,,,5/3/2011,5/3/2014,
,,,,,,,,,,,,5/3/2011,5/3/2014,
,,,,,,,,,,,,5/3/2011,5/3/2014,
,,,,,,,,,,,,5/4/2012,5/4/2013,
,,,,,,,,,,,,5/4/2012,5/4/2013,
,,,,,,,,,,,,9/17/2012,9/17/2013,
,,,,,,,,,,,,9/17/2012,9/17/2013,
,,,,,,,,,,,,5/26/2011,5/26/2014,26-May-14
,,,,,,,,,,,,7/3/2012,7/3/2013,
,,,,,,,,,,,,7/3/2012,7/3/2013,
,,,,,,,,,,,,6/27/2012,6/27/2014,
,,,,,,,,,,,,7/3/2012,6/27/2014,
,,,,,,,,,,,,7/3/2012,6/27/2014,
,,,,,,,,,,,,6/27/2012,6/27/2014,
,,,,,,,,,,,,6/27/2012,6/27/2014,
,,,,,,,,,,,,8/20/2012,6/27/2014,
,,,,,,,,,,,,5/26/2011,5/26/2014,
,,,,,,,,,,,,5/26/2011,5/26/2014,
,,,,,,,,,,,,5/26/2011,5/26/2014,
,,,,,,,,,,,,5/29/2012,5/29/2013,
,,,,,,,,,,,,5/29/2012,5/29/2013,
,,,,,,,,,,,,6/7/2012,6/7/2013,
,,,,,,,,,,,,6/7/2012,6/7/2013,
,,,,,,,,,,,,1/28/2010,1/28/2015,
,,,,,,,,,,,,1/28/2010,1/28/2015,
,,,,,,,,,,,,1/28/2010,1/28/2015,
,,,,,,,,,,,,1/28/2010,1/28/2015,
,,,,,,,,,,,,1/28/2010,1/28/2015,
,,,,,,,,,,,,6/1/2011,1/28/2015,
,,,,,,,,,,,,6/1/2011,1/28/2015,
,,,,,,,,,,,,5/26/2012,5/26/2014,
,,,,,,,,,,,,7/4/2012,5/26/2014,
,,,,,,,,,,,,6/29/2012,6/29/2013,
,,,,,,,,,,,,6/29/2012,6/29/2013,
,,,,,,,,,,,,1/21/2010,1/21/2015,
,,,,,,,,,,,,1/21/2010,1/21/2015,
,,,,,,,,,,,,1/21/2010,1/21/2015,
,,,,,,,,,,,,5/29/2012,5/29/2017,
,,,,,,,,,,,,5/29/2012,5/29/2017,
,,,,,,,,,,,,5/30/2012,5/29/2017,
,,,,,,,,,,,,6/2/2011,6/2/2016,
,,,,,,,,,,,,6/2/2011,6/2/2016,
,,,,,,,,,,,,9/17/2012,9/17/2013,
,,,,,,,,,,,,9/17/2012,9/17/2013,
,,,,,,,,,,,,1/28/2010,1/28/2015,
,,,,,,,,,,,,1/28/2010,1/28/2015,
