,"Реестр действующих лицензий на розничную продажу алкогольной продукции, 
выданных на предприятия торговли и общественного питания Белгородской области по состоянию на 01.05.2012",,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,№ п/п,Наименование территориально обособленного объекта,Дата добавления объекта,Муниципальное образование,Место нахождения объекта,ИНН организации,КПП объекта,Тип предприятия,Наименование организации,ОПФ,Местонахождения организации,Регистрационные номера и срок действия лицензии
3122504762/311132008,57,"Отдел в магазине ""Егорьевский""",,Красногвардейский район,"Красногвардейский район, с. Новохуторное",3122504762,311132008,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/312245001,58,"Отдел в магазине ""Екатерина""",,г. Алексеевка,"г. Алексеевка, ул. Коммунаров, д. 22",3122504762,312245001,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/312232013,59,"Отдел в магазине ""Ермак""",,Алексеевский район,"Алексеевский район, с. Иловка, ул. Красногвардейская, д. 132",3122504762,312232013,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/310645001,60,"Отдел в магазине ""Жемчужина""",,Волоконовский район,"Волоконовский район, п. Пятницкое, пр. Маресевой",3122504762,310645001,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки до 15%"
3122504762/311232026,61,"Отдел в магазине ""Знамение""",,Красненский район,"Красненский район, с. Камызино, ул. Комарова, д. 61",3122504762,311232026,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/312232012,62,"Отдел в магазине ""Иволга""",,Алексеевский район,"Алексеевский район, с. Гезово",3122504762,312232012,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/312245017,63,"Отдел в магазине ""Ивушка""",,Алексеевский район,"Алексеевский район, с. Ильинка, ул. Свободы",3122504762,312245017,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/311132044,64,"Отдел в магазине ""Казацкий""",,Красногвардейский район,"Красногвардейский район, с. Казацкое, пл. Ленина",3122504762,311132044,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/312245002,65,"Отдел в магазине ""Калашников""",,г. Алексеевка,"г. Алексеевка, ул. Чапаева, д. 213-а",3122504762,312245002,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/311145023,66,"Отдел в магазине ""Карина""",,г. Бирюч,"г. Бирюч, ул. Красная, д. 20-а",3122504762,311145023,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/311132031,67,"Отдел в магазине ""Колос""",,Красногвардейский район,"Красногвардейский район, с. Уточка, ул. Советская",3122504762,311132031,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/312245011,68,"Отдел в магазине ""Колос""",,г. Алексеевка,"г. Алексеевка, ул. Ленина, 51-53",3122504762,312245011,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/311232007,69,"Отдел в магазине ""Лаванда""",,Красненский район,"Красненский район, с. Готовье",3122504762,311232007,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки до 15%; 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/312232004,70,"Отдел в магазине ""Лавка""",,г. Алексеевка,"г. Алексеевка,ул. Мира, д.9",3122504762,312232004,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/311732001,71,"Отдел в магазине ""Лада""",,Ровеньский район,"п. Ровеньки, ул. Ленина, д. 70-а",3122504762,311732001,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/312245034,72,"Отдел в магазине ""Ласточка""",,г. Алексеевка,"г. Алексеевка, ул. Тимирязева, д. 33",3122504762,312245034,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/311132033,73,"Отдел в магазине ""Лилия""",,Красногвардейский район,"Красногвардейский район, с. Гредякино, ул. Трудовая, д. 131-а",3122504762,311132033,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/311745002,74,"Отдел в магазине ""Лилия""",,Ровеньский район,"Ровеньский район, с. Нижняя Серебрянка, ул. Садовая, д. 10-а",3122504762,311745002,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/311432001,75,"Отдел в магазине ""Лотос""",,Новооскольский район,"Новооскольский район, с. Новая Безгинка",3122504762,311432001,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/311132030,76,"Отдел в магазине ""Луч""",,Красногвардейский район,"Красногвардейский район, с. Гредякино, ул. Трудовая, д. 1-а",3122504762,311132030,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/312245026,77,"Отдел в магазине ""Люкс""",,Алексеевский район,"Алексеевский район, с. Красное",3122504762,312245026,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/311132016,78,"Отдел в магазине ""Майский""",,Красногвардейский район,"Красногвардейский район, с. Верхняя Покровка, ул. Садовая, д. 2-а",3122504762,311132016,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/311132039,79,"Отдел в магазине ""Майский""",,Красногвардейский район,"Красногвардейский район, с. Никитовка, ул. 1-го Мая, д. 86",3122504762,311132039,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/312245024,80,"Отдел в магазине ""Малахит""",,г. Алексеевка,"г. Алексеевка, ул. Урицкого, д. 41",3122504762,312245024,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
3122504762/311132018,81,"Отдел в магазине ""Марина""",,Красногвардейский район,"Красногвардейский район, с. Гредякино, ул. Красная Роща, д. 84",3122504762,311132018,Торговое,"""БОЧКАРЕВА""",ООО,"309850, Белгородская обл., г.Алексеевка, ул.Привокзальная, д.12","0447, 10.06.2011 - 09.06.2016, Спиртные напитки (в том числе водка); 0448, 10.06.2011 - 09.06.2016, Вино (в том числе натуральное вино)"
